#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ERR675519_5833	18.2437	3394	0.4352	100.0000	3394	370	370	0.4324	14	13.71
ERR675519_5834	9.6865	3394	0.5572	100.0000	3394	200	200	0.5450	10	3.76
ERR675519_5835	9.9505	3392	0.5256	99.6757	3381	207	207	0.5242	10	3.95
ERR675519_5836	14.3470	3392	0.4903	100.0000	3392	297	297	0.4830	14	6.66
ERR675519_5837	7.1309	3392	0.5000	98.1722	3330	148	148	0.5061	7	2.99
ERR675519_5838	8.2161	3392	0.4917	100.0000	3392	170	170	0.5045	7	4.72
ERR675519_5839	5.1020	3392	0.5310	98.8797	3354	105	105	0.5318	5	2.29
ERR675519_5840	65.2595	3391	0.5075	100.0000	3391	1340	1340	0.5115	67	14.06
ERR675519_5841	16.7110	3391	0.5357	96.4022	3269	349	349	0.5395	18	7.90
ERR675519_5842	10.0124	3391	0.3728	99.8820	3387	203	203	0.3721	10	3.51
ERR675519_5843	10.9764	3390	0.4708	99.5280	3374	223	223	0.4713	11	5.02
ERR675519_5844	7.9195	3390	0.3944	99.3805	3369	160	160	0.3992	7	3.49
ERR675519_5845	34.4647	3389	0.4417	99.1148	3359	698	698	0.4298	14	48.79
ERR675519_5846	20.3464	3389	0.6070	100.0000	3389	439	439	0.6153	16	17.22
ERR675519_5847	5.2783	3389	0.4491	98.9968	3355	107	107	0.4489	5	2.14
ERR675519_5848	36.6485	3388	0.5387	99.8524	3383	763	763	0.5480	37	20.15
ERR675519_5849	9.3816	3388	0.5127	99.6163	3375	194	194	0.5169	9	4.48
ERR675519_5850	17.3006	3387	0.4824	97.4904	3302	356	356	0.4803	7	17.83
ERR675519_5851	16.5875	3387	0.4712	100.0000	3387	309	309	0.4717	17	6.18
ERR675519_5852	13.1231	3387	0.5223	99.7638	3379	276	276	0.5372	12	7.27
ERR675519_5853	5.3760	3386	0.4281	98.3757	3331	109	109	0.4376	5	2.53
ERR675519_5854	45.8230	3385	0.4588	100.0000	3385	934	934	0.4592	49	26.66
ERR675519_5855	9.9979	3385	0.5755	96.8390	3278	207	207	0.5541	10	5.21
ERR675519_5856	10.5716	3385	0.3196	100.0000	3385	212	212	0.3273	11	5.21
ERR675519_5857	7.8709	3385	0.5114	100.0000	3385	162	162	0.5014	6	4.86
ERR675519_5858	6.8336	3384	0.3358	97.9905	3316	137	137	0.3383	7	3.03
ERR675519_5859	23.0585	3383	0.4636	97.0440	3283	468	468	0.4672	18	16.16
ERR675519_5860	17.6954	3382	0.3247	100.0000	3382	356	356	0.3303	19	6.31
ERR675519_5861	9.0621	3382	0.2782	99.9113	3379	181	181	0.2876	9	4.51
ERR675519_5862	5.7951	3382	0.5668	98.5216	3332	120	120	0.5581	6	2.71
ERR675519_5863	8.6291	3381	0.4655	98.7578	3339	176	176	0.4744	9	3.31
ERR675519_5864	9.1074	3380	0.3556	99.7337	3371	182	182	0.3545	9	3.61
ERR675519_5865	11.3834	3380	0.5734	97.3669	3291	235	235	0.5635	12	5.70
ERR675519_5866	7.8938	3380	0.3017	98.7574	3338	159	159	0.3124	6	4.95
ERR675519_5867	5.5651	3380	0.3888	97.3964	3292	112	112	0.3937	5	2.73
ERR675519_5868	15.6943	3379	0.6135	100.0000	3379	334	334	0.6114	16	6.33
ERR675519_5869	7.8588	3379	0.4540	99.9704	3378	161	161	0.4634	7	3.51
ERR675519_5870	11.3422	3378	0.6175	99.3487	3356	237	237	0.6168	11	5.30
ERR675519_5871	5.4245	3378	0.4837	99.2303	3352	109	109	0.4798	6	2.25
ERR675519_5872	11.4575	3377	0.3027	99.5854	3363	229	229	0.3120	11	5.38
ERR675519_5873	10.7550	3376	0.2802	100.0000	3376	214	214	0.2921	10	4.86
ERR675519_5874	7.5281	3376	0.3894	99.3187	3353	151	151	0.4046	7	3.99
ERR675519_5875	6.9159	3376	0.3036	99.3483	3354	138	138	0.3093	7	3.47
ERR675519_5876	5.4902	3376	0.3848	98.2820	3318	110	110	0.3930	5	2.45
ERR675519_5877	4.4485	3376	0.4298	99.9111	3373	89	89	0.4394	4	1.98
ERR675519_5878	6.7745	3375	0.2975	100.0000	3375	135	135	0.3064	6	3.48
ERR675519_5879	18.3337	3374	0.5276	100.0000	3374	374	374	0.5284	18	7.00
ERR675519_5880	12.4868	3373	0.5031	98.5473	3324	260	260	0.5243	12	6.59
ERR675519_5881	8.9748	3373	0.5958	100.0000	3373	187	187	0.5904	9	4.02
ERR675519_5882	7.2902	3373	0.6077	96.2941	3248	151	151	0.6084	7	3.38
ERR675519_5883	6.1408	3373	0.3801	100.0000	3373	123	123	0.3800	6	2.47
ERR675519_5884	7.6394	3372	0.3060	100.0000	3372	153	153	0.3165	7	3.64
ERR675519_5885	7.1515	3372	0.5995	96.8565	3266	149	149	0.5835	7	3.65
ERR675519_5886	24.5945	3371	0.5239	100.0000	3371	506	506	0.5241	25	10.56
ERR675519_5887	14.8217	3371	0.5046	100.0000	3371	306	306	0.5006	14	5.29
ERR675519_5888	9.9110	3371	0.4993	99.2584	3346	204	204	0.4989	10	3.99
ERR675519_5889	9.2619	3371	0.5532	99.3177	3348	190	190	0.5514	9	4.29
ERR675519_5890	5.2495	3371	0.4156	95.5206	3220	106	106	0.4193	5	2.46
ERR675519_5891	11.4169	3370	0.4460	99.5549	3355	228	228	0.4493	12	4.31
ERR675519_5892	7.7287	3369	0.5168	100.0000	3369	156	156	0.5084	8	3.50
ERR675519_5893	15.7064	3368	0.5917	98.6045	3321	323	323	0.5920	16	6.28
ERR675519_5894	9.1790	3368	0.4843	100.0000	3368	187	187	0.4825	9	3.02
ERR675519_5895	8.9281	3367	0.3914	99.7624	3359	179	179	0.3911	9	3.47
ERR675519_5896	7.0751	3367	0.2735	99.1387	3338	141	141	0.2787	7	3.13
ERR675519_5897	7.0615	3367	0.3371	98.5150	3317	141	141	0.3507	6	3.81
ERR675519_5898	7.0713	3366	0.5639	100.0000	3366	146	146	0.5603	7	3.55
ERR675519_5899	6.5059	3366	0.3957	99.0790	3335	130	130	0.4060	6	2.93
ERR675519_5900	8.0532	3364	0.5080	100.0000	3364	165	165	0.5116	8	4.05
ERR675519_5901	6.7512	3364	0.4819	96.2545	3238	137	137	0.4823	7	3.25
ERR675519_5902	6.2773	3364	0.4798	99.0190	3331	127	127	0.4751	6	3.13
ERR675519_5903	11.4478	3363	0.4252	100.0000	3363	232	232	0.4296	12	4.87
ERR675519_5904	4.5632	3363	0.4886	98.7214	3320	93	93	0.4963	4	2.57
ERR675519_5905	7.1327	3362	0.4259	98.8697	3324	144	144	0.4308	7	3.08
ERR675519_5906	5.6924	3361	0.4988	97.1437	3265	116	116	0.5046	5	2.98
ERR675519_5907	17.4839	3360	0.5762	99.9107	3357	361	361	0.5363	15	11.90
ERR675519_5908	14.2605	3359	0.5991	94.1649	3163	301	301	0.5990	13	9.83
ERR675519_5909	12.4064	3359	0.4436	100.0000	3359	253	253	0.4593	12	5.47
ERR675519_5910	24.4509	3358	0.6230	100.0000	3358	511	511	0.6187	16	21.48
ERR675519_5911	6.9783	3358	0.5058	94.5801	3176	143	143	0.4980	7	3.62
ERR675519_5912	4.8666	3358	0.4678	99.1959	3331	98	98	0.4684	5	2.30
ERR675519_5913	8.5422	3357	0.2898	99.5532	3342	170	170	0.3087	8	4.91
ERR675519_5914	11.9068	3357	0.4581	98.5404	3308	243	243	0.4633	11	6.12
ERR675519_5915	8.5809	3357	0.6029	97.9148	3287	178	178	0.5922	8	4.57
ERR675519_5916	60.6883	3356	0.4106	100.0000	3356	1216	1216	0.4124	58	27.44
ERR675519_5917	12.5411	3356	0.4386	99.0763	3325	252	252	0.4440	13	4.63
ERR675519_5918	18.0098	3356	0.4312	100.0000	3356	365	365	0.4417	11	16.83
ERR675519_5919	10.0608	3356	0.6785	98.5697	3308	217	217	0.6622	9	6.96
ERR675519_5920	26.9195	3354	0.6556	100.0000	3354	581	581	0.6437	24	16.07
ERR675519_5921	13.0888	3354	0.6091	98.5092	3304	273	273	0.5993	13	6.49
ERR675519_5922	5.1754	3353	0.4202	98.0018	3286	104	104	0.4181	5	2.59
ERR675519_5923	10.8061	3352	0.4203	100.0000	3352	219	219	0.4320	10	5.18
ERR675519_5924	6.5467	3351	0.5216	99.7016	3341	134	134	0.5382	6	3.07
ERR675519_5925	5.3530	3351	0.6046	97.1650	3256	112	112	0.6029	5	2.61
ERR675519_5926	34.1931	3350	0.3896	98.7463	3308	680	680	0.4042	35	12.20
ERR675519_5927	6.2161	3350	0.4546	98.5373	3301	124	124	0.4616	6	3.06
ERR675519_5928	15.8193	3348	0.4231	100.0000	3348	321	321	0.4362	15	5.95
ERR675519_5929	8.4657	3348	0.5382	99.7611	3340	173	173	0.5368	8	3.72
ERR675519_5930	8.4235	3348	0.4695	98.8650	3310	172	172	0.4764	8	4.11
ERR675519_5931	8.2501	3347	0.2880	99.5518	3332	163	163	0.3019	8	3.75
ERR675519_5932	24.9988	3346	0.5066	100.0000	3346	506	506	0.5123	25	9.20
ERR675519_5933	5.1061	3346	0.5660	97.8183	3273	103	103	0.5595	5	2.35
ERR675519_5934	27.5453	3345	0.5330	99.1330	3316	570	570	0.5666	19	27.47
ERR675519_5935	12.1166	3345	0.4410	100.0000	3345	242	242	0.4440	12	5.36
ERR675519_5936	7.4478	3345	0.4383	99.4320	3326	149	149	0.4374	7	3.66
ERR675519_5937	6.3907	3345	0.5851	97.9372	3276	132	132	0.5782	6	2.84
ERR675519_5938	9.8304	3344	0.6002	98.9533	3309	203	203	0.5880	9	4.93
ERR675519_5939	9.0407	3343	0.4652	98.8035	3303	182	182	0.4775	9	3.79
ERR675519_5940	8.4846	3343	0.6511	99.7009	3333	179	179	0.6491	8	4.71
ERR675519_5941	6.6034	3343	0.2842	99.7009	3333	131	131	0.2939	6	2.58
ERR675519_5942	6.2330	3343	0.4010	96.6497	3231	124	124	0.4042	6	2.93
ERR675519_5943	16.8938	3342	0.4940	99.7606	3334	341	341	0.5111	11	12.05
ERR675519_5944	10.5886	3342	0.4537	97.4267	3256	213	213	0.4487	11	4.97
ERR675519_5945	5.5721	3342	0.3929	99.3417	3320	111	111	0.3975	6	2.14
ERR675519_5946	6.0940	3342	0.5886	97.8456	3270	129	129	0.5780	6	2.84
ERR675519_5947	4.7669	3342	0.3067	99.6110	3329	94	94	0.3043	5	1.98
ERR675519_5948	15.1590	3340	0.5117	98.4132	3287	309	309	0.5140	13	9.39
ERR675519_5949	7.6844	3340	0.5644	100.0000	3340	156	156	0.5632	7	3.31
ERR675519_5950	6.9659	3340	0.2961	99.1018	3310	138	138	0.3105	6	3.82
ERR675519_5951	22.6184	3339	0.5403	99.5807	3325	459	459	0.5338	24	8.04
ERR675519_5952	16.8056	3338	0.5105	100.0000	3338	340	340	0.5076	17	5.76
ERR675519_5953	5.7328	3338	0.5502	96.1654	3210	115	115	0.5530	6	2.90
ERR675519_5954	4.4076	3337	0.4417	92.5382	3088	88	88	0.4434	4	2.37
ERR675519_5955	11.0114	3335	0.5802	99.9700	3334	213	213	0.5765	11	3.73
ERR675519_5956	5.0126	3335	0.4060	95.8321	3196	99	99	0.4089	5	2.55
ERR675519_5957	14.3209	3334	0.3293	100.0000	3334	283	283	0.3395	15	5.25
ERR675519_5958	17.4104	3333	0.3060	99.9700	3332	344	344	0.3148	17	6.97
ERR675519_5959	6.6553	3333	0.4737	99.0999	3303	134	134	0.4705	7	3.18
ERR675519_5960	14.5477	3330	0.5381	100.0000	3330	289	289	0.5376	12	9.68
ERR675519_5961	16.9799	3329	0.5314	100.0000	3329	332	332	0.5375	17	6.49
ERR675519_5962	12.5261	3328	0.6605	100.0000	3328	267	267	0.6620	12	6.49
ERR675519_5963	9.8456	3328	0.5237	100.0000	3328	199	199	0.5184	10	4.17
ERR675519_5964	12.2509	3328	0.5796	97.7163	3252	253	253	0.5792	13	4.58
ERR675519_5965	7.4787	3328	0.3194	99.3690	3307	147	147	0.3279	7	3.66
ERR675519_5966	6.5273	3328	0.5772	96.5144	3212	136	136	0.5734	6	3.27
ERR675519_5967	415.8209	3327	0.4548	100.0000	3327	8258	8258	0.4569	447	140.33
ERR675519_5968	35.8954	3327	0.3631	100.0000	3327	713	713	0.3615	37	10.75
ERR675519_5969	11.0358	3327	0.5582	100.0000	3327	222	222	0.5475	11	4.18
ERR675519_5970	8.3511	3327	0.6099	99.6694	3316	172	172	0.6003	8	4.45
ERR675519_5971	5.5762	3327	0.4163	93.1470	3099	110	110	0.4336	6	3.09
ERR675519_5972	5.2642	3327	0.4920	94.9805	3160	106	106	0.5007	5	3.25
ERR675519_5973	16.5129	3326	0.5920	99.8196	3320	340	340	0.5929	17	7.52
ERR675519_5974	15.1906	3326	0.4873	96.8130	3220	310	310	0.4968	16	7.39
ERR675519_5975	5.9357	3326	0.4599	99.6091	3313	119	119	0.4653	5	3.22
ERR675519_5976	15.2018	3325	0.5468	99.8195	3319	311	311	0.5401	14	7.39
ERR675519_5977	6.9783	3325	0.5600	100.0000	3325	141	141	0.5519	6	3.41
ERR675519_5978	4.2496	3325	0.3974	97.3233	3236	84	84	0.4058	4	2.09
ERR675519_5979	55.5469	3324	0.5316	99.9699	3323	1133	1133	0.5324	56	26.46
ERR675519_5980	7.4901	3324	0.4666	99.9398	3322	151	151	0.4721	7	3.54
ERR675519_5981	6.4753	3324	0.5280	99.9699	3323	131	131	0.5219	6	2.99
ERR675519_5982	11.6593	3323	0.3223	100.0000	3323	230	230	0.3387	11	5.49
ERR675519_5983	9.1896	3323	0.5811	100.0000	3323	189	189	0.5696	9	3.44
ERR675519_5984	14.9813	3322	0.4151	100.0000	3322	298	298	0.4208	15	5.17
ERR675519_5985	8.8943	3321	0.4372	100.0000	3321	177	177	0.4472	9	4.07
ERR675519_5986	11.8184	3321	0.4547	99.8796	3317	236	236	0.4682	8	10.31
ERR675519_5987	13.9190	3320	0.5096	99.5482	3305	282	282	0.5095	14	5.17
ERR675519_5988	7.5325	3320	0.5250	100.0000	3320	154	154	0.5258	7	2.56
ERR675519_5989	7.8659	3319	0.3387	98.2224	3260	155	155	0.3508	8	3.57
ERR675519_5990	7.7366	3318	0.5723	100.0000	3318	156	156	0.5648	8	3.20
ERR675519_5991	5.6150	3317	0.4965	99.5478	3302	113	113	0.5000	5	2.33
ERR675519_5992	13.1484	3316	0.5160	99.8794	3312	264	264	0.5169	13	5.45
ERR675519_5993	7.3969	3316	0.4370	99.9397	3314	146	146	0.4411	7	3.06
ERR675519_5994	7.0293	3315	0.5086	99.6983	3305	141	141	0.5012	7	2.60
ERR675519_5995	5.9698	3315	0.5925	97.9789	3248	123	123	0.5845	6	2.86
ERR675519_5996	7.8346	3314	0.4662	99.9698	3313	159	159	0.4766	7	2.93
ERR675519_5997	8.2628	3314	0.4288	100.0000	3314	164	164	0.4326	8	3.98
ERR675519_5998	6.3709	3314	0.5350	97.8274	3242	128	128	0.5287	6	2.86
ERR675519_5999	51.4078	3313	0.4350	100.0000	3313	1027	1027	0.4470	18	51.37
ERR675519_6000	12.6970	3313	0.5783	99.3661	3292	243	243	0.5815	12	6.22
ERR675519_6001	13.2255	3313	0.6158	94.1141	3118	268	268	0.6177	12	8.00
ERR675519_6002	12.0236	3312	0.5752	99.8490	3307	244	244	0.5684	12	5.73
ERR675519_6003	5.7817	3312	0.5239	99.7283	3303	117	117	0.5208	6	2.46
ERR675519_6004	12.6155	3311	0.5965	100.0000	3311	264	264	0.5904	11	6.30
ERR675519_6005	7.2664	3311	0.3887	99.3053	3288	144	144	0.3961	7	2.72
ERR675519_6006	3.9426	3311	0.4436	95.9227	3176	78	78	0.4438	4	2.01
ERR675519_6007	15.8595	3310	0.5280	96.9486	3209	315	315	0.5176	12	10.56
ERR675519_6008	6.2586	3310	0.4559	99.6375	3298	124	124	0.4586	6	3.11
ERR675519_6009	32.5029	3309	0.6219	99.9698	3308	671	671	0.6116	24	23.41
ERR675519_6010	17.3306	3309	0.4944	100.0000	3309	349	349	0.4971	17	7.26
ERR675519_6011	8.2965	3309	0.3787	99.7582	3301	164	164	0.3746	8	3.71
ERR675519_6012	6.3844	3309	0.3929	100.0000	3309	125	125	0.3901	7	2.44
ERR675519_6013	6.5059	3309	0.4618	99.6374	3297	129	129	0.4594	6	2.59
ERR675519_6014	5.8791	3309	0.3968	100.0000	3309	115	115	0.3949	6	2.70
ERR675519_6015	11.9063	3308	0.5680	99.1233	3279	242	242	0.5571	12	5.21
ERR675519_6016	12.2430	3308	0.4545	98.8815	3271	245	245	0.4683	11	6.11
ERR675519_6017	9.6043	3308	0.5242	99.6372	3296	198	198	0.5147	9	4.88
ERR675519_6018	6.1626	3308	0.4885	99.7279	3299	119	119	0.4869	6	3.04
ERR675519_6019	4.9193	3308	0.4178	99.8791	3304	97	97	0.4183	4	2.38
ERR675519_6020	17.4826	3307	0.5213	99.3952	3287	352	352	0.5220	18	7.22
ERR675519_6021	4.8422	3307	0.3928	99.6976	3297	95	95	0.3947	5	1.89
ERR675519_6022	4.6538	3307	0.4881	97.4297	3222	92	92	0.4959	4	2.64
ERR675519_6023	7.5918	3305	0.4775	100.0000	3305	150	150	0.4801	8	2.89
ERR675519_6024	6.2947	3305	0.4224	99.8185	3299	124	124	0.4283	6	2.66
ERR675519_6025	14.7049	3304	0.6314	99.2433	3279	306	306	0.6189	13	8.67
ERR675519_6026	12.8677	3304	0.6607	99.8184	3298	277	277	0.6593	12	6.26
ERR675519_6027	7.4104	3304	0.4991	98.4262	3252	148	148	0.5047	7	3.19
ERR675519_6028	107.2943	3303	0.5104	100.0000	3303	2154	2154	0.5036	110	32.59
ERR675519_6029	12.2389	3303	0.4348	99.4248	3284	241	241	0.4394	9	7.78
ERR675519_6030	6.1284	3303	0.5301	99.5156	3287	123	123	0.5320	6	2.60
ERR675519_6031	5.8955	3302	0.2890	88.0376	2907	116	116	0.2948	6	3.86
ERR675519_6032	9.5510	3301	0.5117	99.3941	3281	193	193	0.5135	9	5.01
ERR675519_6033	11.6485	3300	0.5691	99.1818	3273	237	237	0.5638	12	4.52
ERR675519_6034	6.6052	3300	0.6818	99.9091	3297	138	138	0.6661	6	3.59
ERR675519_6035	10.1085	3299	0.5296	98.8178	3260	201	201	0.5183	10	4.61
ERR675519_6036	7.0373	3299	0.4386	100.0000	3299	139	139	0.4446	7	3.05
ERR675519_6037	6.0831	3299	0.4877	100.0000	3299	120	120	0.4866	6	2.17
ERR675519_6038	16.5988	3298	0.5294	99.9697	3297	332	332	0.5083	18	7.47
ERR675519_6039	20.4477	3297	0.4240	99.6057	3284	405	405	0.4318	17	15.22
ERR675519_6040	9.3197	3297	0.5848	100.0000	3297	188	188	0.5884	9	4.21
ERR675519_6041	11.2126	3297	0.6297	94.8741	3128	234	234	0.6306	12	5.47
ERR675519_6042	7.2439	3296	0.2943	99.9090	3293	142	142	0.2989	7	3.17
ERR675519_6043	8.5181	3295	0.3184	99.9697	3294	166	166	0.3263	8	3.93
ERR675519_6044	7.2908	3294	0.4633	97.1767	3201	146	146	0.4691	7	3.65
ERR675519_6045	7.1904	3293	0.5035	99.7874	3286	142	142	0.4980	7	3.43
ERR675519_6046	7.0152	3293	0.5244	100.0000	3293	141	141	0.5154	6	3.81
ERR675519_6047	4.2870	3293	0.4906	94.4124	3109	85	85	0.4810	4	2.33
ERR675519_6048	16.5003	3292	0.4721	100.0000	3292	277	277	0.4794	16	5.63
ERR675519_6049	9.8527	3292	0.5504	97.8129	3220	200	200	0.5433	10	4.97
ERR675519_6050	8.2916	3292	0.6498	99.9392	3290	172	172	0.6514	8	4.17
ERR675519_6051	7.0021	3292	0.3244	99.8177	3286	137	137	0.3280	6	3.55
ERR675519_6052	5.8915	3291	0.4746	99.9696	3290	117	117	0.4800	6	3.00
ERR675519_6053	17.1106	3290	0.4927	100.0000	3290	347	347	0.4931	15	10.50
ERR675519_6054	13.8088	3290	0.4884	100.0000	3290	276	276	0.4829	13	6.87
ERR675519_6055	37.3517	3290	0.5875	99.7568	3282	773	773	0.5959	37	23.01
ERR675519_6056	5.7967	3290	0.4552	96.5957	3178	115	115	0.4452	5	2.85
ERR675519_6057	12.0061	3289	0.3919	99.5743	3275	236	236	0.3982	12	5.46
ERR675519_6058	7.0471	3289	0.5483	99.6351	3277	142	142	0.5442	7	3.21
ERR675519_6059	6.2682	3289	0.6038	99.8784	3285	130	130	0.5952	6	3.14
ERR675519_6060	11.5411	3288	0.2832	98.0535	3224	225	225	0.3039	10	8.68
ERR675519_6061	5.8768	3288	0.4595	97.2019	3196	116	116	0.4559	6	2.75
ERR675519_6062	7.4046	3287	0.5838	98.6005	3241	149	149	0.5743	7	3.21
ERR675519_6063	25.1142	3285	0.6247	99.4825	3268	526	526	0.6214	24	11.55
ERR675519_6064	14.2152	3285	0.4257	94.5510	3106	282	282	0.4282	15	7.27
ERR675519_6065	10.4210	3285	0.6429	100.0000	3285	215	215	0.6392	10	4.11
ERR675519_6066	12.2065	3284	0.4970	100.0000	3284	242	242	0.5001	12	4.98
ERR675519_6067	5.7302	3284	0.4199	99.9695	3283	112	112	0.4277	5	2.68
ERR675519_6068	6.7648	3283	0.5139	99.4822	3266	135	135	0.5201	7	2.71
ERR675519_6069	4.8809	3283	0.3969	99.7563	3275	96	96	0.4063	5	2.37
ERR675519_6070	11.6868	3282	0.4403	99.2687	3258	229	229	0.4405	12	4.83
ERR675519_6071	9.4002	3281	0.4361	100.0000	3281	185	185	0.4301	9	3.62
ERR675519_6072	6.9134	3281	0.4814	99.3600	3260	138	138	0.4774	6	3.64
ERR675519_6073	15.2369	3280	0.4427	100.0000	3280	259	259	0.4409	15	4.83
ERR675519_6074	10.5973	3278	0.2709	100.0000	3278	205	205	0.2830	11	4.97
ERR675519_6075	19.0497	3278	0.5870	100.0000	3278	398	398	0.5953	20	10.03
ERR675519_6076	9.9265	3277	0.5224	96.8569	3174	196	196	0.5229	10	5.31
ERR675519_6077	4.6829	3277	0.5051	95.3006	3123	92	92	0.5044	4	2.77
ERR675519_6078	5.9820	3276	0.5339	100.0000	3276	119	119	0.5329	6	2.62
ERR675519_6079	6.3269	3276	0.5910	99.1758	3249	127	127	0.5710	7	2.87
ERR675519_6080	8.8250	3275	0.5484	99.8779	3271	178	178	0.5479	9	4.26
ERR675519_6081	22.7337	3274	0.4563	100.0000	3274	449	449	0.4716	24	9.32
ERR675519_6082	7.5409	3274	0.3082	99.6946	3264	146	146	0.3134	7	3.37
ERR675519_6083	6.9349	3274	0.5452	96.5486	3161	140	140	0.5467	6	3.54
ERR675519_6084	5.9536	3274	0.3564	100.0000	3274	115	115	0.3585	6	2.65
ERR675519_6085	12.3043	3273	0.6551	100.0000	3273	258	258	0.6601	11	6.09
ERR675519_6086	10.4018	3273	0.5402	99.8472	3268	208	208	0.5378	10	5.43
ERR675519_6087	9.6211	3273	0.5053	100.0000	3273	192	192	0.5016	9	4.45
ERR675519_6088	6.6410	3273	0.4381	97.6169	3195	130	130	0.4305	7	2.83
ERR675519_6089	16.4340	3272	0.4930	100.0000	3272	327	327	0.4879	16	6.06
ERR675519_6090	20.8771	3272	0.5140	98.0746	3209	419	419	0.5436	16	13.24
ERR675519_6091	11.5602	3272	0.5043	99.9694	3271	229	229	0.4912	10	5.65
ERR675519_6092	7.6889	3272	0.3255	100.0000	3272	149	149	0.3282	8	3.18
ERR675519_6093	6.3612	3272	0.4502	98.3191	3217	125	125	0.4456	6	2.97
ERR675519_6094	7.8542	3271	0.5378	96.7900	3166	156	156	0.5300	8	3.86
ERR675519_6095	8.6093	3271	0.5362	98.1657	3211	172	172	0.5341	9	4.05
ERR675519_6096	16.6443	3270	0.5196	99.7859	3263	338	338	0.5337	16	9.33
ERR675519_6097	18.2419	3270	0.6076	99.7554	3262	374	374	0.6096	17	9.25
ERR675519_6098	10.1034	3270	0.6785	95.9021	3136	210	210	0.6725	10	6.07
ERR675519_6099	11.4408	3269	0.4959	96.6351	3159	226	226	0.4795	9	8.47
ERR675519_6100	8.2499	3269	0.4818	98.8987	3233	164	164	0.4809	8	3.75
ERR675519_6101	7.4220	3268	0.4180	98.1946	3209	144	144	0.4238	7	3.58
ERR675519_6102	7.5768	3268	0.6447	98.1334	3207	155	155	0.6371	7	4.03
ERR675519_6103	6.5704	3268	0.4541	93.1151	3043	129	129	0.4540	7	3.10
ERR675519_6104	35.1053	3266	0.3601	100.0000	3266	683	683	0.3638	35	11.55
ERR675519_6105	32.4547	3266	0.4936	99.7857	3259	634	634	0.5091	24	28.56
ERR675519_6106	12.6702	3266	0.4685	99.9081	3263	251	251	0.4717	13	4.02
ERR675519_6107	6.9277	3265	0.3611	96.1715	3140	134	134	0.3703	7	3.10
ERR675519_6108	5.6668	3265	0.4340	99.6018	3252	110	110	0.4383	6	2.73
ERR675519_6109	5.4858	3265	0.4967	97.8867	3196	108	108	0.4923	5	2.59
ERR675519_6110	8.7837	3264	0.6561	98.2537	3207	183	183	0.6543	8	4.39
ERR675519_6111	7.0797	3264	0.4844	100.0000	3264	141	141	0.4745	6	3.49
ERR675519_6112	14.3785	3263	0.4885	99.9694	3262	286	286	0.4804	12	8.79
ERR675519_6113	10.3141	3263	0.6512	99.7548	3255	212	212	0.6461	10	4.39
ERR675519_6114	9.7775	3263	0.4511	100.0000	3263	193	193	0.4643	10	4.24
ERR675519_6115	7.1615	3263	0.5890	99.0193	3231	143	143	0.5767	7	3.85
ERR675519_6116	6.0591	3263	0.4759	99.5403	3248	119	119	0.4841	6	2.92
ERR675519_6117	13.1367	3262	0.4295	99.9080	3259	258	258	0.4388	11	8.97
ERR675519_6118	8.4151	3262	0.2961	100.0000	3262	162	162	0.3033	8	4.11
ERR675519_6119	6.7118	3262	0.4470	100.0000	3262	131	131	0.4526	6	3.54
ERR675519_6120	7.2140	3262	0.5675	97.5475	3182	146	146	0.5638	7	3.40
ERR675519_6121	16.8393	3261	0.6452	100.0000	3261	343	343	0.6392	16	8.42
ERR675519_6122	6.2680	3261	0.4082	100.0000	3261	122	122	0.4213	6	2.71
ERR675519_6123	9.5681	3260	0.5666	100.0000	3260	192	192	0.5651	9	3.82
ERR675519_6124	5.7488	3260	0.5442	99.1411	3232	114	114	0.5467	6	2.53
ERR675519_6125	14.6683	3259	0.6023	99.4170	3240	297	297	0.5944	15	5.94
ERR675519_6126	12.0841	3259	0.5477	100.0000	3259	242	242	0.5423	11	7.68
ERR675519_6127	41.3846	3258	0.3941	100.0000	3258	802	802	0.3987	44	11.05
ERR675519_6128	31.1458	3258	0.3665	100.0000	3258	601	601	0.3800	30	12.32
ERR675519_6129	16.8723	3258	0.4153	100.0000	3258	329	329	0.4189	17	6.56
ERR675519_6130	8.1255	3258	0.5182	99.6931	3248	160	160	0.5145	8	3.72
ERR675519_6131	7.5945	3258	0.5893	99.8158	3252	151	151	0.5854	8	2.61
ERR675519_6132	15.7571	3256	0.5034	99.7236	3247	311	311	0.5003	16	6.67
ERR675519_6133	8.8136	3256	0.2951	100.0000	3256	171	171	0.2998	8	3.50
ERR675519_6134	8.7933	3256	0.4699	99.7543	3248	172	172	0.4782	9	3.50
ERR675519_6135	9.1106	3256	0.2789	98.9558	3222	175	175	0.2927	8	5.29
ERR675519_6136	5.6904	3256	0.5123	98.4337	3205	112	112	0.5062	6	2.80
ERR675519_6137	9.4184	3255	0.4876	99.1705	3228	185	185	0.4900	9	4.21
ERR675519_6138	4.9760	3255	0.4571	99.5392	3240	97	97	0.4562	5	2.26
ERR675519_6139	9.3282	3254	0.4076	100.0000	3254	181	181	0.4015	9	4.54
ERR675519_6140	6.7726	3254	0.4333	99.2317	3229	133	133	0.4326	6	3.67
ERR675519_6141	7.6380	3254	0.6227	97.2034	3163	156	156	0.6156	7	4.21
