#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
SRS1992958_1456	7.7854	2297	0.3721	99.5646	2287	73	74	0.3729	8	2.57
SRS1992958_1457	7.5310	2288	0.5101	100.0000	2288	70	72	0.5076	7	2.60
SRS1992958_1458	7.8425	2285	0.3609	98.2495	2245	71	75	0.3621	8	2.54
SRS1992958_1459	384.3408	2283	0.4656	100.0000	2283	3426	3662	0.4602	390	72.74
SRS1992958_1460	7.8730	2283	0.5799	98.4231	2247	73	73	0.5713	7	3.69
SRS1992958_1461	14.9119	2281	0.4117	100.0000	2281	143	137	0.4198	15	5.48
SRS1992958_1462	7.6895	2280	0.5500	100.0000	2280	62	80	0.5443	7	2.82
SRS1992958_1463	95.0031	2278	0.4241	100.0000	2278	898	849	0.4285	96	20.00
SRS1992958_1464	8.5457	2278	0.4722	99.5610	2268	79	83	0.4576	8	2.88
SRS1992958_1465	32.6249	2277	0.3803	100.0000	2277	328	283	0.3948	31	11.56
SRS1992958_1466	10.2025	2277	0.3935	100.0000	2277	91	97	0.3899	10	3.29
SRS1992958_1467	6.9565	2274	0.6104	99.5602	2264	68	61	0.6087	7	2.29
SRS1992958_1468	10.6017	2267	0.4570	98.8090	2240	99	94	0.4533	11	3.10
SRS1992958_1469	10.7146	2267	0.4098	100.0000	2267	104	96	0.4164	10	4.14
SRS1992958_1470	9.2175	2267	0.3882	100.0000	2267	88	82	0.3871	9	2.68
SRS1992958_1471	9.0901	2265	0.3987	100.0000	2265	85	84	0.3975	9	3.15
SRS1992958_1472	133.4558	2264	0.5066	100.0000	2264	1270	1189	0.5036	130	24.73
SRS1992958_1473	22.7752	2264	0.4192	100.0000	2264	234	238	0.4480	13	24.01
SRS1992958_1474	6.7729	2263	0.5535	99.5581	2253	64	65	0.5459	6	2.66
SRS1992958_1475	9.8367	2260	0.3480	100.0000	2260	91	89	0.3543	10	3.44
SRS1992958_1476	7.1319	2260	0.4284	99.5575	2250	64	67	0.4317	7	2.06
SRS1992958_1477	6.3822	2258	0.4056	98.8928	2233	59	59	0.4004	6	2.20
SRS1992958_1478	6.4588	2258	0.6047	97.4756	2201	58	62	0.5985	6	2.31
SRS1992958_1479	8.3903	2257	0.5591	100.0000	2257	80	77	0.5555	7	3.52
SRS1992958_1480	52.9353	2256	0.4379	100.0000	2256	485	488	0.4330	48	19.32
SRS1992958_1481	10.0510	2256	0.3542	100.0000	2256	92	92	0.3552	10	3.84
SRS1992958_1482	220.0266	2255	0.4718	100.0000	2255	2026	2050	0.4676	218	31.67
SRS1992958_1483	22.3627	2255	0.4226	100.0000	2255	209	200	0.4413	24	10.34
SRS1992958_1484	8.4383	2254	0.5287	95.6078	2155	79	82	0.5255	9	3.18
SRS1992958_1485	11.0342	2252	0.5617	99.9112	2250	104	103	0.5612	11	3.80
SRS1992958_1486	6.8916	2251	0.4979	95.6464	2153	66	60	0.4891	6	3.41
SRS1992958_1487	7.5024	2251	0.4833	99.5558	2241	74	66	0.4844	7	3.03
SRS1992958_1488	7.4216	2251	0.5207	100.0000	2251	72	62	0.5167	7	2.85
SRS1992958_1489	367.5080	2248	0.3065	100.0000	2248	3103	3855	0.3108	270	228.45
SRS1992958_1490	135.0734	2248	0.3688	100.0000	2248	1238	1211	0.3716	135	30.21
SRS1992958_1491	7.7985	2248	0.6193	100.0000	2248	70	76	0.6086	7	3.37
SRS1992958_1492	9.2792	2246	0.4012	100.0000	2246	84	88	0.3975	9	4.07
SRS1992958_1493	8.3023	2243	0.4253	100.0000	2243	75	75	0.4208	8	3.61
SRS1992958_1494	8.2318	2239	0.2966	100.0000	2239	74	76	0.2993	8	2.89
SRS1992958_1495	6.5465	2236	0.6334	100.0000	2236	62	59	0.6331	7	2.06
SRS1992958_1496	13.2474	2235	0.5217	100.0000	2235	114	128	0.5191	13	4.81
SRS1992958_1497	7.9458	2233	0.4287	99.5522	2223	71	77	0.4288	8	2.77
SRS1992958_1498	8.7549	2232	0.3708	100.0000	2232	81	78	0.3756	8	3.24
SRS1992958_1499	14.8723	2231	0.5603	100.0000	2231	137	141	0.5559	14	4.85
SRS1992958_1500	682.5357	2229	0.3961	100.0000	2229	6171	6180	0.3969	738	224.06
SRS1992958_1501	6.4509	2229	0.4295	99.9103	2227	58	62	0.4278	6	1.90
SRS1992958_1502	490.3600	2222	0.4599	100.0000	2222	4559	4347	0.4579	494	67.22
SRS1992958_1503	176.1382	2222	0.5527	100.0000	2222	1533	1678	0.5457	179	41.44
SRS1992958_1504	9.6008	2222	0.3951	100.0000	2222	90	83	0.3965	9	3.65
SRS1992958_1505	6.5822	2221	0.5834	100.0000	2221	59	60	0.5851	6	2.21
SRS1992958_1506	9.6311	2220	0.3945	100.0000	2220	84	93	0.4004	10	3.45
SRS1992958_1507	10.3088	2218	0.3931	100.0000	2218	100	88	0.3913	10	3.18
SRS1992958_1508	20.0975	2216	0.3782	100.0000	2216	181	180	0.3854	20	5.33
SRS1992958_1509	17.3502	2216	0.3560	100.0000	2216	182	148	0.3560	15	7.74
SRS1992958_1510	8.1771	2214	0.5840	100.0000	2214	74	72	0.5841	8	2.80
SRS1992958_1511	8.3249	2213	0.3389	100.0000	2213	71	77	0.3376	8	3.67
SRS1992958_1512	212.9430	2212	0.4331	100.0000	2212	2233	2008	0.4346	198	89.05
SRS1992958_1513	8.0325	2212	0.3368	100.0000	2212	73	70	0.3355	8	2.60
SRS1992958_1514	7.3865	2212	0.4661	100.0000	2212	67	65	0.4655	7	2.63
SRS1992958_1515	15.5756	2210	0.5627	100.0000	2210	181	225	0.5286	8	41.71
SRS1992958_1516	10.0440	2207	0.4042	100.0000	2207	91	87	0.4044	10	3.41
SRS1992958_1517	108.0617	2206	0.5199	100.0000	2206	1012	910	0.5217	106	21.44
SRS1992958_1518	7.2983	2206	0.3599	100.0000	2206	66	64	0.3584	7	2.37
SRS1992958_1519	7.0118	2206	0.5679	100.0000	2206	67	62	0.5637	7	2.73
SRS1992958_1520	160.1830	2202	0.4210	100.0000	2202	1414	1435	0.4220	162	31.67
SRS1992958_1521	9.4101	2202	0.3734	98.7284	2174	88	86	0.3786	9	3.54
SRS1992958_1522	8.0963	2201	0.3989	100.0000	2201	69	77	0.4085	8	3.25
SRS1992958_1523	8.3853	2201	0.5543	100.0000	2201	74	76	0.5499	8	2.78
SRS1992958_1524	9.5361	2201	0.4217	99.5457	2191	79	104	0.4183	10	4.46
SRS1992958_1525	3411.4193	2194	0.4590	100.0000	2194	29515	31430	0.4747	2807	1900.61
SRS1992958_1526	7.5501	2194	0.5943	99.5442	2184	69	67	0.5974	8	2.65
SRS1992958_1527	7.6699	2193	0.3502	100.0000	2193	66	69	0.3502	8	2.37
SRS1992958_1528	8.7304	2192	0.5898	100.0000	2192	80	78	0.5780	8	3.14
SRS1992958_1529	6.5025	2189	0.5135	100.0000	2189	57	60	0.4991	6	2.17
SRS1992958_1530	7.7029	2188	0.5696	99.2230	2171	72	70	0.5568	8	3.03
SRS1992958_1531	7.3889	2188	0.5471	100.0000	2188	68	69	0.5407	7	2.58
SRS1992958_1532	8.6429	2187	0.6100	100.0000	2187	78	81	0.5979	8	3.45
SRS1992958_1533	6.1308	2187	0.3326	100.0000	2187	53	56	0.3355	6	2.14
SRS1992958_1534	7.6351	2187	0.3895	99.5885	2178	65	71	0.3946	7	2.89
SRS1992958_1535	7.7828	2187	0.5658	100.0000	2187	69	71	0.5704	8	2.54
SRS1992958_1536	17.1736	2183	0.3807	100.0000	2183	152	156	0.3937	14	10.51
SRS1992958_1537	9.5973	2183	0.3957	99.6335	2175	89	87	0.3912	10	3.52
SRS1992958_1538	13.4438	2181	0.4049	100.0000	2181	134	111	0.4253	11	7.18
SRS1992958_1539	7.6668	2179	0.4255	100.0000	2179	66	71	0.4329	7	3.35
SRS1992958_1540	9.4397	2179	0.3807	99.5411	2169	78	90	0.3774	9	3.80
SRS1992958_1541	8.2386	2171	0.5359	100.0000	2171	70	81	0.5236	7	3.21
SRS1992958_1542	7.2952	2165	0.4176	100.0000	2165	63	65	0.4124	7	2.78
SRS1992958_1543	36.4448	2163	0.5700	100.0000	2163	341	330	0.5589	30	26.32
SRS1992958_1544	10.7032	2160	0.5523	100.0000	2160	109	87	0.5435	10	3.78
SRS1992958_1545	7.9699	2158	0.4441	100.0000	2158	70	74	0.4358	7	2.73
SRS1992958_1546	8.5913	2158	0.5417	100.0000	2158	78	75	0.5391	8	2.81
SRS1992958_1547	9.2230	2157	0.3866	100.0000	2157	75	86	0.3950	9	3.36
SRS1992958_1548	10.9207	2156	0.3794	100.0000	2156	98	92	0.3872	11	4.10
SRS1992958_1549	8.3036	2154	0.5462	100.0000	2154	74	74	0.5421	8	2.39
SRS1992958_1550	303.4654	2151	0.3738	100.0000	2151	2698	2775	0.3771	254	151.14
SRS1992958_1551	8.5714	2151	0.3886	100.0000	2151	78	72	0.3918	9	3.11
SRS1992958_1552	9.2062	2148	0.5704	95.5773	2053	101	92	0.5757	9	5.48
SRS1992958_1553	6.8728	2147	0.5115	99.0685	2127	57	64	0.5005	6	2.60
SRS1992958_1554	7.3343	2145	0.5762	100.0000	2145	65	63	0.5679	7	2.28
SRS1992958_1555	7.0257	2144	0.5553	99.5336	2134	62	62	0.5491	7	2.27
SRS1992958_1556	148.1604	2139	0.4923	100.0000	2139	1242	1345	0.4931	148	19.97
SRS1992958_1557	7.4156	2139	0.4863	97.6625	2089	66	69	0.4807	7	2.78
SRS1992958_1558	7.2010	2134	0.3672	99.6251	2126	60	66	0.3661	7	3.03
SRS1992958_1559	8.8383	2133	0.4721	100.0000	2133	76	76	0.4677	9	2.84
SRS1992958_1560	7.1651	2132	0.3869	99.5310	2122	68	62	0.3846	7	2.69
SRS1992958_1561	8.4514	2131	0.3726	100.0000	2131	71	76	0.3687	8	2.51
SRS1992958_1562	6.6413	2130	0.4332	100.0000	2130	63	53	0.4393	6	2.23
SRS1992958_1563	12.6555	2128	0.4657	100.0000	2128	117	107	0.4664	12	4.81
SRS1992958_1564	9.3627	2126	0.5151	100.0000	2126	88	80	0.5158	9	2.74
SRS1992958_1565	9.8758	2125	0.4221	100.0000	2125	85	83	0.4213	9	3.38
SRS1992958_1566	6.3450	2122	0.4844	100.0000	2122	56	55	0.4835	6	2.23
SRS1992958_1567	6.8604	2120	0.6094	100.0000	2120	63	57	0.6130	7	2.29
SRS1992958_1568	8.2314	2118	0.5218	100.0000	2118	69	77	0.5334	7	3.66
SRS1992958_1569	98.1327	2117	0.5253	100.0000	2117	827	852	0.5247	99	17.96
SRS1992958_1570	8.5345	2116	0.5693	100.0000	2116	73	79	0.5620	8	3.23
SRS1992958_1571	10.0147	2115	0.4105	100.0000	2115	90	83	0.4057	10	3.40
SRS1992958_1572	10.6887	2114	0.3184	100.0000	2114	93	88	0.3244	11	3.14
SRS1992958_1573	11.9867	2113	0.5674	100.0000	2113	101	104	0.5642	12	3.33
SRS1992958_1574	6.7553	2113	0.5121	100.0000	2113	61	57	0.5096	6	2.23
SRS1992958_1575	12.4299	2112	0.5331	100.0000	2112	103	118	0.5381	12	4.98
SRS1992958_1576	10.0057	2110	0.5630	100.0000	2110	93	85	0.5604	9	4.02
SRS1992958_1577	541.6210	2108	0.4051	100.0000	2108	4868	5083	0.4071	344	342.95
SRS1992958_1578	298.6443	2106	0.4763	100.0000	2106	3341	3324	0.4745	269	123.91
SRS1992958_1579	8.6510	2100	0.5397	100.0000	2100	76	74	0.5306	8	4.60
SRS1992958_1580	8.1202	2097	0.5417	100.0000	2097	69	70	0.5377	8	2.11
SRS1992958_1581	422.8531	2096	0.3717	100.0000	2096	3601	3602	0.3704	415	73.72
SRS1992958_1582	8.5585	2095	0.3962	100.0000	2095	72	74	0.3993	9	2.36
SRS1992958_1583	8.5986	2095	0.5180	100.0000	2095	75	79	0.5194	8	3.17
SRS1992958_1584	8.5029	2094	0.5415	100.0000	2094	72	74	0.5361	8	2.23
SRS1992958_1585	271.5189	2093	0.5318	100.0000	2093	2395	2226	0.5269	264	51.22
SRS1992958_1586	285.9732	2091	0.4304	100.0000	2091	2394	2436	0.4227	295	80.48
SRS1992958_1587	8.6318	2091	0.4661	99.5696	2082	73	75	0.4602	9	2.71
SRS1992958_1588	7.9612	2088	0.3814	95.3065	1990	67	70	0.3764	8	3.46
SRS1992958_1589	8.4111	2087	0.3948	99.5208	2077	68	75	0.3989	9	2.92
SRS1992958_1590	9.0757	2086	0.3160	100.0000	2086	90	63	0.3192	9	3.97
SRS1992958_1591	13.9909	2083	0.3836	100.0000	2083	121	120	0.3813	14	4.01
SRS1992958_1592	8.5781	2081	0.3412	100.0000	2081	69	74	0.3453	9	3.24
SRS1992958_1593	6.5173	2080	0.5164	100.0000	2080	50	60	0.5100	6	2.21
SRS1992958_1594	7.7860	2079	0.3492	100.0000	2079	64	66	0.3451	7	2.17
SRS1992958_1595	8.1015	2079	0.3478	100.0000	2079	69	66	0.3520	8	2.99
SRS1992958_1596	8.3274	2077	0.4213	100.0000	2077	68	73	0.4228	8	2.50
SRS1992958_1597	564.4178	2075	0.5928	100.0000	2075	4971	4799	0.5865	555	121.11
SRS1992958_1598	6.8858	2075	0.3768	99.5181	2065	54	61	0.3762	7	2.34
SRS1992958_1599	259.6808	2074	0.4021	100.0000	2074	2315	2226	0.3992	257	46.89
SRS1992958_1600	6.7313	2073	0.5256	99.5176	2063	60	56	0.5328	7	2.36
SRS1992958_1601	12.4860	2072	0.3089	100.0000	2072	105	110	0.3122	11	6.53
SRS1992958_1602	8.9493	2071	0.5693	100.0000	2071	81	74	0.5693	9	2.57
SRS1992958_1603	14.0174	2068	0.4323	100.0000	2068	119	122	0.4387	12	6.36
SRS1992958_1604	64.9961	2067	0.4083	100.0000	2067	541	549	0.4094	66	11.31
SRS1992958_1605	7.5694	2067	0.3457	100.0000	2067	63	63	0.3386	8	2.36
SRS1992958_1606	9.4224	2067	0.3486	89.0179	1840	81	82	0.3489	9	5.48
SRS1992958_1607	6.1333	2063	0.5509	100.0000	2063	54	48	0.5514	6	2.38
SRS1992958_1608	7.3947	2060	0.3493	100.0000	2060	66	56	0.3494	7	2.36
SRS1992958_1609	7.2689	2060	0.6092	100.0000	2060	58	63	0.6066	7	2.57
SRS1992958_1610	3155.0340	2059	0.5469	100.0000	2059	26211	26625	0.5458	3140	544.81
SRS1992958_1611	6.9514	2058	0.3027	100.0000	2058	59	56	0.3025	6	3.08
SRS1992958_1612	6.4029	2055	0.6496	100.0000	2055	51	57	0.6441	6	2.06
SRS1992958_1613	8.7423	2053	0.3775	100.0000	2053	73	72	0.3762	8	3.25
SRS1992958_1614	8.4625	2052	0.5299	99.5614	2043	72	71	0.5152	8	3.22
SRS1992958_1615	8.0078	2050	0.3872	99.5122	2040	69	65	0.3843	8	2.71
SRS1992958_1616	12.3785	2050	0.5185	100.0000	2050	217	170	0.5115	8	34.06
SRS1992958_1617	333.6772	2048	0.4502	100.0000	2048	2752	2773	0.4587	333	72.87
SRS1992958_1618	58.4595	2048	0.3477	100.0000	2048	528	453	0.3650	61	21.61
SRS1992958_1619	8.3740	2048	0.3794	100.0000	2048	68	70	0.3843	8	2.84
SRS1992958_1620	7.1950	2046	0.3689	99.5112	2036	58	63	0.3705	7	2.71
SRS1992958_1621	7.7174	2045	0.3399	100.0000	2045	66	62	0.3394	8	2.72
SRS1992958_1622	8.7139	2045	0.3891	99.0220	2025	72	74	0.3880	8	3.62
SRS1992958_1623	9.4547	2043	0.3979	100.0000	2043	80	77	0.3938	9	3.15
SRS1992958_1624	6.2356	2042	0.5113	100.0000	2042	53	54	0.5100	6	2.10
SRS1992958_1625	20.4216	2040	0.4941	100.0000	2040	222	194	0.5013	11	34.07
SRS1992958_1626	8.9029	2040	0.5700	99.5098	2030	78	74	0.5754	9	2.91
SRS1992958_1627	8.6832	2039	0.2987	100.0000	2039	71	74	0.3055	8	2.81
SRS1992958_1628	9.5839	2038	0.6085	99.9019	2036	82	79	0.6036	9	3.59
SRS1992958_1629	9.0353	2037	0.3702	100.0000	2037	82	70	0.3663	9	2.62
SRS1992958_1630	6.9043	2037	0.5604	93.0290	1895	53	62	0.5587	7	3.19
SRS1992958_1631	6.7595	2037	0.6014	99.5582	2028	58	55	0.5986	7	2.01
SRS1992958_1632	10.9592	2036	0.3850	100.0000	2036	87	99	0.3934	11	5.04
SRS1992958_1633	6.7279	2036	0.5395	100.0000	2036	59	52	0.5362	7	2.26
SRS1992958_1634	8.7226	2033	0.4869	99.5081	2023	78	72	0.4983	8	3.07
SRS1992958_1635	10.1654	2032	0.4360	100.0000	2032	87	80	0.4382	11	3.48
SRS1992958_1636	6.9389	2030	0.3788	100.0000	2030	60	53	0.3794	7	2.44
SRS1992958_1637	11.1046	2027	0.3892	100.0000	2027	90	91	0.3877	11	4.33
SRS1992958_1638	5.9353	2025	0.4489	99.5062	2015	50	49	0.4503	5	2.34
SRS1992958_1639	8.6366	2020	0.4085	94.5545	1910	85	75	0.4108	8	4.30
SRS1992958_1640	8.5372	2018	0.5603	99.5045	2008	68	76	0.5444	8	3.08
SRS1992958_1641	7.1918	2018	0.4824	97.2745	1963	62	60	0.4740	7	2.86
SRS1992958_1642	6.2392	2015	0.3534	99.5037	2005	53	50	0.3482	6	2.20
SRS1992958_1643	27.0154	2014	0.5780	100.0000	2014	225	220	0.5629	27	9.31
SRS1992958_1644	7.9826	2013	0.3949	100.0000	2013	70	61	0.3932	7	3.76
SRS1992958_1645	7.8961	2012	0.5388	100.0000	2012	64	64	0.5321	8	2.95
SRS1992958_1646	151.1556	2011	0.3909	100.0000	2011	1170	1293	0.3899	154	26.02
SRS1992958_1647	6.9722	2011	0.5789	95.8230	1927	56	59	0.5736	7	2.59
SRS1992958_1648	8.7153	2009	0.5774	100.0000	2009	71	73	0.5753	8	2.86
SRS1992958_1649	8.7885	2005	0.5358	99.9002	2003	76	69	0.5296	9	3.30
SRS1992958_1650	133.7304	2003	0.3480	100.0000	2003	1118	1049	0.3411	134	38.25
SRS1992958_1651	6.4640	1998	0.4894	100.0000	1998	51	55	0.4903	6	2.17
SRS1992958_1652	406.5336	1996	0.4880	100.0000	1996	3349	3238	0.4873	403	65.66
SRS1992958_1653	7.3228	1995	0.3220	98.9975	1975	60	63	0.3322	7	2.95
SRS1992958_1654	6.1872	1993	0.3485	99.4982	1983	52	51	0.3473	6	2.50
SRS1992958_1655	531.5778	1992	0.4659	100.0000	1992	4173	4503	0.4654	524	94.15
SRS1992958_1656	7.8292	1991	0.5886	100.0000	1991	66	62	0.5861	8	2.99
SRS1992958_1657	9.4877	1989	0.4967	100.0000	1989	76	79	0.4904	9	3.34
SRS1992958_1658	8.8049	1989	0.5659	99.4972	1979	75	68	0.5604	8	4.00
SRS1992958_1659	8.2580	1988	0.4414	100.0000	1988	69	65	0.4323	8	3.46
SRS1992958_1660	18.1699	1984	0.3438	100.0000	1984	147	149	0.3502	19	7.37
SRS1992958_1661	9.4250	1981	0.3810	99.4952	1971	75	80	0.3793	9	3.01
SRS1992958_1662	9.8787	1979	0.3284	100.0000	1979	80	78	0.3331	9	3.82
SRS1992958_1663	7.0000	1979	0.5798	94.7448	1875	56	61	0.5737	7	2.94
SRS1992958_1664	20.5407	1977	0.4906	100.0000	1977	172	161	0.4963	20	4.39
SRS1992958_1665	8.6171	1977	0.3900	100.0000	1977	74	66	0.3910	8	3.12
SRS1992958_1666	7.0020	1977	0.3350	100.0000	1977	59	53	0.3336	7	2.53
SRS1992958_1667	10.2413	1973	0.5337	98.3781	1941	81	86	0.5288	10	2.95
SRS1992958_1668	6.9701	1973	0.5283	100.0000	1973	62	52	0.5227	7	2.25
SRS1992958_1669	7.4888	1970	0.5461	94.3655	1859	62	61	0.5516	7	3.65
SRS1992958_1670	8.4256	1969	0.5622	100.0000	1969	68	67	0.5566	8	2.78
SRS1992958_1671	85.2252	1967	0.4077	100.0000	1967	761	745	0.3907	80	42.41
SRS1992958_1672	9.8627	1967	0.3676	100.0000	1967	76	84	0.3726	10	3.27
SRS1992958_1673	33.5646	1966	0.6063	100.0000	1966	297	287	0.5891	38	14.65
SRS1992958_1674	11.3893	1965	0.5181	100.0000	1965	86	165	0.5150	9	13.98
SRS1992958_1675	9.1235	1959	0.5237	100.0000	1959	75	69	0.5202	9	3.53
SRS1992958_1676	9.2430	1959	0.4207	100.0000	1959	75	71	0.4262	9	3.02
SRS1992958_1677	8.0230	1959	0.3797	100.0000	1959	63	64	0.3730	8	3.20
SRS1992958_1678	8.2169	1959	0.5560	99.1322	1942	76	64	0.5552	8	2.65
SRS1992958_1679	43.9520	1958	0.5644	100.0000	1958	380	377	0.5567	48	22.66
SRS1992958_1680	8.5795	1957	0.5403	100.0000	1957	69	69	0.5402	8	2.70
SRS1992958_1681	6.3766	1957	0.5100	100.0000	1957	52	50	0.5086	6	2.17
SRS1992958_1682	9.3158	1954	0.6151	100.0000	1954	73	74	0.6189	9	3.46
SRS1992958_1683	8.1965	1954	0.3976	100.0000	1954	61	70	0.3983	8	2.97
SRS1992958_1684	223.6242	1953	0.5033	100.0000	1953	1777	1865	0.4999	222	24.78
SRS1992958_1685	10.8474	1953	0.3973	100.0000	1953	86	85	0.3919	11	3.12
SRS1992958_1686	7.5484	1953	0.5003	99.4880	1943	61	58	0.4985	7	4.15
SRS1992958_1687	8.2925	1949	0.5121	100.0000	1949	63	69	0.5128	8	2.58
SRS1992958_1688	171.6889	1948	0.4897	100.0000	1948	1377	1330	0.4792	174	38.51
SRS1992958_1689	7.3552	1948	0.6453	100.0000	1948	56	61	0.6384	7	2.54
SRS1992958_1690	7.2671	1947	0.5881	100.0000	1947	59	55	0.5839	7	1.88
SRS1992958_1691	8.8618	1947	0.4201	100.0000	1947	72	71	0.4162	9	2.96
SRS1992958_1692	7.2469	1944	0.4569	100.0000	1944	57	59	0.4580	7	2.33
SRS1992958_1693	7.2434	1943	0.5675	99.9485	1942	59	59	0.5559	7	2.05
SRS1992958_1694	11.6998	1942	0.4567	100.0000	1942	86	96	0.4395	11	6.60
SRS1992958_1695	5.4771	1941	0.3482	90.1082	1749	40	47	0.3473	5	2.66
SRS1992958_1696	9.3902	1940	0.5727	100.0000	1940	69	78	0.5729	9	2.62
SRS1992958_1697	8.8433	1940	0.5403	95.2062	1847	78	67	0.5249	9	4.12
SRS1992958_1698	6.6546	1940	0.5082	100.0000	1940	54	53	0.5115	7	2.44
SRS1992958_1699	7.3110	1939	0.5502	100.0000	1939	57	60	0.5511	7	2.33
SRS1992958_1700	7.7006	1937	0.3252	100.0000	1937	61	59	0.3274	7	2.71
SRS1992958_1701	72.2097	1936	0.4070	100.0000	1936	564	570	0.4047	71	13.36
SRS1992958_1702	6.8202	1936	0.5561	100.0000	1936	56	53	0.5591	6	2.69
SRS1992958_1703	10.4558	1935	0.4243	100.0000	1935	84	78	0.4277	11	3.88
SRS1992958_1704	174.5779	1933	0.5230	100.0000	1933	1459	1293	0.5144	183	36.91
SRS1992958_1705	7.9710	1931	0.4492	99.4821	1921	59	68	0.4517	8	2.64
SRS1992958_1706	6.9829	1931	0.6033	100.0000	1931	55	55	0.6042	7	1.98
SRS1992958_1707	11.7329	1928	0.5716	100.0000	1928	90	96	0.5685	12	3.93
SRS1992958_1708	8.7416	1927	0.4427	100.0000	1927	73	64	0.4410	9	2.46
SRS1992958_1709	8.0903	1926	0.3650	100.0000	1926	62	63	0.3640	8	2.53
SRS1992958_1710	16.8144	1924	0.4018	100.0000	1924	199	164	0.3955	14	11.74
SRS1992958_1711	6.0998	1924	0.6288	87.7859	1689	49	47	0.6224	6	3.13
SRS1992958_1712	16.8096	1922	0.3678	100.0000	1922	136	132	0.3696	17	6.26
SRS1992958_1713	195.4711	1921	0.4097	100.0000	1921	1771	1657	0.4138	87	218.44
SRS1992958_1714	8.9609	1920	0.3827	100.0000	1920	74	69	0.3836	9	3.66
SRS1992958_1715	17.8153	1917	0.4491	100.0000	1917	141	135	0.4375	19	5.38
SRS1992958_1716	7.0556	1906	0.3877	99.4753	1896	53	57	0.3867	7	2.62
SRS1992958_1717	35.9632	1904	0.3908	100.0000	1904	275	289	0.3856	38	7.81
SRS1992958_1718	10.3342	1903	0.5491	100.0000	1903	73	85	0.5468	11	2.81
SRS1992958_1719	6.7057	1903	0.3500	100.0000	1903	54	49	0.3477	6	2.48
SRS1992958_1720	8.1472	1902	0.3444	100.0000	1902	59	66	0.3478	7	2.86
SRS1992958_1721	7.1641	1901	0.5616	99.4740	1891	59	57	0.5557	7	2.29
SRS1992958_1722	14.3258	1900	0.4323	100.0000	1900	124	106	0.4502	14	6.38
SRS1992958_1723	10.5987	1899	0.4049	100.0000	1899	84	87	0.4056	10	3.52
SRS1992958_1724	8.0395	1898	0.5558	100.0000	1898	61	62	0.5495	8	2.45
SRS1992958_1725	8.2555	1898	0.3310	99.4731	1888	68	61	0.3354	8	2.81
SRS1992958_1726	8.0238	1893	0.5571	99.4717	1883	61	62	0.5512	8	2.70
SRS1992958_1727	7.2388	1889	0.5977	100.0000	1889	58	56	0.5976	7	1.83
SRS1992958_1728	8.2990	1886	0.4942	100.0000	1886	64	65	0.4918	8	2.84
SRS1992958_1729	6.4783	1886	0.5640	97.5610	1840	49	54	0.5628	7	2.45
SRS1992958_1730	8.4992	1885	0.4483	100.0000	1885	56	75	0.4471	8	3.32
SRS1992958_1731	8.8453	1881	0.3503	100.0000	1881	68	66	0.3488	9	2.78
SRS1992958_1732	8.4803	1880	0.3583	100.0000	1880	64	67	0.3543	9	2.97
SRS1992958_1733	7.4258	1879	0.5194	100.0000	1879	55	57	0.5135	7	2.37
SRS1992958_1734	115.4936	1878	0.5453	100.0000	1878	898	854	0.5470	119	24.19
SRS1992958_1735	8.8264	1878	0.3663	100.0000	1878	68	68	0.3741	8	3.31
SRS1992958_1736	11.7437	1877	0.4140	100.0000	1877	94	85	0.4151	12	3.59
SRS1992958_1737	6.4337	1877	0.6319	91.9552	1726	49	52	0.6350	6	3.13
SRS1992958_1738	9.0309	1877	0.5626	97.4427	1829	69	74	0.5733	8	4.04
SRS1992958_1739	18.0005	1874	0.4184	100.0000	1874	144	139	0.4145	18	4.55
SRS1992958_1740	45.6455	1873	0.4287	100.0000	1873	343	355	0.4246	46	13.22
SRS1992958_1741	8.8137	1873	0.4868	100.0000	1873	66	70	0.4872	9	2.72
SRS1992958_1742	7.3930	1873	0.6060	100.0000	1873	53	59	0.6051	7	2.43
SRS1992958_1743	11.8349	1872	0.5513	100.0000	1872	94	87	0.5470	12	3.32
SRS1992958_1744	7.8316	1871	0.5051	99.4655	1861	63	60	0.5041	8	2.54
SRS1992958_1745	7.3752	1871	0.4949	100.0000	1871	61	56	0.4962	7	2.07
SRS1992958_1746	6.4741	1871	0.5082	98.5035	1843	53	46	0.5055	6	2.25
SRS1992958_1747	38.7682	1868	0.3389	100.0000	1868	285	312	0.3501	39	10.49
SRS1992958_1748	7.3966	1866	0.5717	89.3355	1667	70	50	0.5677	8	3.85
SRS1992958_1749	8.2253	1864	0.3310	100.0000	1864	60	63	0.3321	8	2.01
SRS1992958_1750	7.3739	1864	0.4780	100.0000	1864	55	56	0.4747	7	1.91
SRS1992958_1751	6.5832	1864	0.5631	100.0000	1864	51	48	0.5604	6	1.73
SRS1992958_1752	6.7157	1861	0.5095	99.6776	1855	54	51	0.5074	7	1.81
SRS1992958_1753	9.4446	1860	0.3780	100.0000	1860	70	75	0.3725	9	3.62
SRS1992958_1754	6.9989	1858	0.3865	97.5242	1812	49	60	0.3873	7	2.18
SRS1992958_1755	9.9618	1857	0.4787	100.0000	1857	79	73	0.4863	10	3.68
SRS1992958_1756	9.8664	1856	0.3803	99.9461	1855	76	76	0.3729	9	3.63
